@relation flowClassify

@attribute srcIp numeric
@attribute dstIp numeric
@attribute srcPort numeric
@attribute dstPort numeric
@attribute protocol numeric
@attribute serverOrClient numeric
@attribute packetSize numeric
@attribute class {Elephant, Mouse}

@data

% instances: 7168

1150322596,1084218815,26,542,6,2,235,Mouse
16964175,1084218644,3,438,6,2,311,Mouse
1150322596,1084218815,26,541,6,2,236,Mouse
3668389602,1084218876,47,152,6,2,77,Mouse
2484426137,1084218631,9,1282,6,1,262,Mouse
1844014987,1084218848,74,900,17,0,348,Mouse
2484426137,1084218631,9,1281,6,1,262,Mouse
2484426137,1084218631,9,1280,6,1,1536,Mouse
1150322596,1084218815,26,545,6,2,235,Mouse
281689304,1084218872,9,545,6,2,162,Mouse
3668389602,1084218876,47,153,6,2,58,Mouse
1084220398,1084218774,9,330,17,0,240,Mouse
1150344045,1844015053,814,7,17,0,120,Mouse
2484426137,1084218631,9,1275,6,1,262,Mouse
27688094,1084218796,9,338,6,2,4380,Mouse
2484426137,1084218631,9,1273,6,1,262,Mouse
1084220398,1084218844,9,227,17,0,119,Mouse
2484426137,1084218631,9,1279,6,1,262,Mouse
2484426137,1084218631,9,1278,6,1,1536,Mouse
2484426137,1084218631,9,1277,6,1,262,Mouse
2484426137,1084218631,9,1276,6,1,262,Mouse
413385301,1084218770,9,69,6,2,4296,Mouse
1150322596,1084218815,26,530,6,2,235,Mouse
2484426137,1084218631,9,1271,6,1,262,Mouse
2484426137,1084218631,9,1270,6,1,262,Mouse
1844015083,1084218848,74,690,17,0,348,Mouse
1150322596,1084218815,26,534,6,2,235,Mouse
1084218816,1084169425,17,17,17,0,204,Mouse
39321188,1084218860,9,497,6,2,19,Mouse
1084220398,1084218758,9,137,17,0,241,Mouse
1150322597,1084218815,26,572,6,2,275,Mouse
2484426137,1084218631,9,1269,6,1,1536,Mouse
2484426137,1084218631,9,1264,6,1,262,Mouse
2484426137,1084218631,9,1263,6,1,262,Mouse
1844015101,1084218848,74,971,17,0,348,Mouse
2484426137,1084218631,9,1262,6,1,261,Mouse
2484426137,1084218631,9,1261,6,1,261,Mouse
2484426137,1084218631,9,1267,6,1,262,Mouse
2484426137,1084218631,9,1265,6,1,262,Mouse
1762140776,1084218872,432,226,17,0,1286,Mouse
1150322596,1084218815,26,563,6,2,235,Mouse
1119401885,1084218628,889,57,6,2,4344,Mouse
1150322597,1084218815,26,579,6,2,611,Mouse
276702481,1084218654,9,989,6,2,463,Mouse
1150344045,1844015055,197,7,17,0,120,Mouse
1084220398,1084218844,9,204,17,0,257,Mouse
1844015041,1084218634,74,129,17,0,348,Mouse
1084220398,1084218786,9,682,17,0,88,Mouse
1084220398,1084218786,9,681,17,0,147,Mouse
1084220398,1084218786,9,683,17,0,123,Mouse
1084220398,1084218774,9,329,17,0,195,Mouse
1084220398,1084218774,9,328,17,0,197,Mouse
1084220398,1084218774,9,327,17,0,383,Mouse
1844015047,1084218848,74,344,17,0,348,Mouse
1844014940,1084218848,74,850,17,0,348,Mouse
1844014936,1118943492,74,522,17,0,116,Mouse
1844015099,1084218625,74,485,17,0,116,Mouse
311052616,1084218758,9,1010,6,2,68,Mouse
273521705,1084218758,9,554,6,2,4380,Mouse
329289878,1084218669,9,285,17,0,159,Mouse
1150344045,1844015055,190,7,17,0,114,Mouse
281689297,1084218872,9,271,6,2,201,Mouse
311052616,1084218758,9,1009,6,2,68,Mouse
1844014886,1844015023,74,73,17,0,348,Mouse
311052616,1084218758,9,1007,6,2,68,Mouse
1150344045,1844015049,954,7,17,0,114,Mouse
356523775,1084218860,9,173,6,2,4380,Mouse
151705695,1084218801,9,281,6,2,4080,Mouse
1150344045,1844015054,857,7,17,0,120,Mouse
1150344045,1844015054,855,7,17,0,114,Mouse
1843964742,1084218848,74,971,17,0,348,Mouse
273521705,1084218758,9,562,6,2,120,Mouse
43256054,1084218820,1471,71,6,2,10,Mouse
1101339841,1084218773,3,497,17,0,48,Mouse
273521705,1084218758,9,561,6,2,120,Mouse
481218309,1084218869,602,3,6,2,198,Mouse
273521705,1084218758,9,556,6,2,3519,Mouse
3636931716,1084218848,9,1903,6,1,120,Mouse
3636931716,1084218848,9,1902,6,1,120,Mouse
3636931716,1084218848,9,1901,6,1,120,Mouse
3636931716,1084218848,9,1900,6,1,120,Mouse
3636931716,1084218848,9,1907,6,1,120,Mouse
3636931716,1084218848,9,1906,6,1,120,Mouse
3636931716,1084218848,9,1905,6,1,120,Mouse
3636931716,1084218848,9,1904,6,1,120,Mouse
3636931716,1084218848,9,1909,6,1,120,Mouse
1129537807,1084218860,9,396,6,2,879,Mouse
3636931716,1084218848,9,1908,6,1,120,Mouse
1150322600,1084218815,26,234,6,2,175,Mouse
1150322600,1084218815,26,236,6,2,175,Mouse
1150322600,1084218815,26,235,6,2,2994,Mouse
1150322600,1084218815,26,238,6,2,238,Mouse
1150322600,1084218815,26,237,6,2,238,Mouse
273521705,1084218758,9,573,6,2,120,Mouse
27688094,1084218796,9,395,6,2,4380,Mouse
3636931716,1084218848,9,1910,6,1,120,Mouse
368587785,1084218844,97,240,6,2,1505,Mouse
1844015096,1084218848,74,185,17,0,348,Mouse
1150322597,1084218815,26,67,6,2,611,Mouse
3636931716,1084218848,9,1914,6,1,120,Mouse
3636931716,1084218848,9,1913,6,1,120,Mouse
3636931716,1084218848,9,1912,6,1,120,Mouse
1844014880,1084218848,74,850,17,0,348,Mouse
1150322597,1084218815,26,66,6,2,275,Mouse
3636931716,1084218848,9,1911,6,1,120,Mouse
1844014881,1084218625,74,667,17,0,116,Mouse
1150322596,1084218815,26,529,6,2,236,Mouse
1150322596,1084218815,26,528,6,2,234,Mouse
1150344045,1844015049,823,7,17,0,120,Mouse
1084218768,1084169425,17,17,17,0,150,Mouse
1844015072,1084218634,74,457,17,0,116,Mouse
2543210728,1084218835,9,87,17,0,105,Mouse
1844015101,1084218634,74,129,17,0,348,Mouse
159647353,1084218801,9,288,6,2,4080,Mouse
1150344045,1844015053,945,7,17,0,120,Mouse
2484426137,1084218631,9,1297,6,1,262,Mouse
1150322600,1084218815,26,227,6,2,235,Mouse
2484426137,1084218631,9,1296,6,1,262,Mouse
1150322600,1084218815,26,226,6,2,235,Mouse
2484426137,1084218631,9,1295,6,1,1536,Mouse
1150322600,1084218815,26,229,6,2,235,Mouse
2484426137,1084218631,9,1294,6,1,262,Mouse
1844015085,1084218848,74,766,17,0,348,Mouse
1150322600,1084218815,26,228,6,2,4380,Mouse
273521705,1084218758,9,586,6,2,120,Mouse
368587785,1084218844,97,239,6,2,671,Mouse
2484426137,1084218631,9,1299,6,1,262,Mouse
281689304,1084218758,9,784,6,2,482,Mouse
281689304,1084218758,9,783,6,2,482,Mouse
1150322597,1084218815,26,58,6,2,611,Mouse
281689304,1084218758,9,788,6,2,482,Mouse
2484426137,1084218631,9,1292,6,1,262,Mouse
281689304,1084218758,9,787,6,2,483,Mouse
2484426137,1084218631,9,1290,6,1,262,Mouse
1150322600,1084218864,26,492,6,2,238,Mouse
1150322600,1084218864,26,491,6,2,238,Mouse
1150322600,1084218864,26,494,6,2,238,Mouse
1150344045,1844015049,955,7,17,0,120,Mouse
1150322600,1084218864,26,493,6,2,238,Mouse
3680939597,1084218814,9,86,6,2,4080,Mouse
3680939597,1084218814,9,87,6,2,1067,Mouse
402989213,1084218836,26,2148,6,1,669,Mouse
3680939597,1084218814,9,88,6,2,4080,Mouse
402989213,1084218836,26,2149,6,1,669,Mouse
479933249,1084218785,3,21,6,2,908,Mouse
510879463,1084218853,9,850,6,2,4380,Mouse
1844015094,1084218625,74,667,17,0,116,Mouse
510879463,1084218853,9,852,6,2,2920,Mouse
510879463,1084218853,9,851,6,2,4380,Mouse
1084220398,1084218632,9,126,17,0,285,Mouse
510879463,1084218853,9,854,6,2,4380,Mouse
510879463,1084218853,9,856,6,2,2920,Mouse
1150323776,1844015049,95,7,17,0,96,Mouse
510879463,1084218853,9,855,6,2,2920,Mouse
510879463,1084218853,9,858,6,2,4380,Mouse
510879463,1084218853,9,857,6,2,4380,Mouse
1844015095,1084218634,74,129,17,0,348,Mouse
281689305,1084218627,9,1379,6,1,2168,Mouse
402989213,1084218836,26,2140,6,1,375,Mouse
402989213,1084218836,26,2141,6,1,375,Mouse
402989213,1084218836,26,2146,6,1,669,Mouse
402989213,1084218836,26,2147,6,1,669,Mouse
1150322596,1084218640,26,271,6,2,253,Mouse
1150322596,1084218640,26,272,6,2,253,Mouse
402989213,1084218836,26,2145,6,1,3119,Mouse
1150322600,1084218815,26,241,6,2,238,Mouse
1844015099,1084218776,74,372,17,0,232,Mouse
1084218850,1084169425,8,8,17,0,571,Mouse
1150322600,1084218815,26,243,6,2,238,Mouse
481218403,1084218836,3,1645,6,1,311,Mouse
1150322600,1084218815,26,242,6,2,238,Mouse
1150322600,1084218815,26,245,6,2,238,Mouse
1150322600,1084218815,26,244,6,2,238,Mouse
1844015046,1084218848,74,971,17,0,348,Mouse
1844015087,1084218848,74,185,17,0,232,Mouse
510879463,1084218853,9,841,6,2,2920,Mouse
510879463,1084218853,9,842,6,2,4380,Mouse
1150322462,1084218798,25,26,17,0,326,Mouse
276704656,1084218654,97,1007,6,2,985,Mouse
402989213,1084218836,26,2150,6,1,669,Mouse
510879463,1084218853,9,849,6,2,4380,Mouse
510879463,1084218853,9,848,6,2,4380,Mouse
402989213,1084218836,26,2153,6,1,1009,Mouse
402989213,1084218836,26,2154,6,1,1272,Mouse
402989213,1084218836,26,2151,6,1,669,Mouse
276704656,1084218654,97,1009,6,2,1582,Mouse
402989213,1084218836,26,2152,6,1,1008,Mouse
1150344045,1844015054,501,7,17,0,120,Mouse
402989213,1084218836,26,2155,6,1,652,Mouse
1150344045,1844015054,636,7,17,0,114,Mouse
1150322600,1084218815,26,274,6,2,329,Mouse
402989213,1084218836,26,2128,6,1,375,Mouse
1844015083,1084218848,74,766,17,0,348,Mouse
402989213,1084218836,26,2129,6,1,375,Mouse
402989213,1084218836,26,2126,6,1,375,Mouse
402989213,1084218836,26,2127,6,1,375,Mouse
1844015059,1084218636,74,153,17,0,116,Mouse
1844015059,1084218776,74,372,17,0,116,Mouse
510879463,1084218853,9,872,6,2,4380,Mouse
510879463,1084218853,9,874,6,2,4380,Mouse
510879463,1084218853,9,876,6,2,2920,Mouse
510879463,1084218853,9,875,6,2,4380,Mouse
510879463,1084218853,9,879,6,2,4380,Mouse
402989213,1084218836,26,2120,6,1,375,Mouse
402989213,1084218836,26,2121,6,1,375,Mouse
3681201917,1084218640,297,231,6,2,69,Mouse
402989213,1084218836,26,2124,6,1,375,Mouse
402989213,1084218836,26,2125,6,1,375,Mouse
1150322596,1084218640,26,293,6,2,3205,Mouse
1150322600,1084218815,26,272,6,2,4380,Mouse
1084219134,1084218855,25,26,17,0,300,Mouse
402989213,1084218836,26,2122,6,1,375,Mouse
1150322600,1084218815,26,271,6,2,2790,Mouse
402989213,1084218836,26,2123,6,1,375,Mouse
402989213,1084218836,26,2139,6,1,375,Mouse
1844015059,1084218636,74,167,17,0,116,Mouse
402989213,1084218836,26,2137,6,1,375,Mouse
402989213,1084218836,26,2138,6,1,375,Mouse
1844014886,1084218848,74,185,17,0,232,Mouse
510879463,1084218853,9,861,6,2,4380,Mouse
510879463,1084218853,9,860,6,2,4380,Mouse
510879463,1084218853,9,862,6,2,1460,Mouse
1844015047,1084218848,74,185,17,0,348,Mouse
510879463,1084218853,9,866,6,2,4380,Mouse
510879463,1084218853,9,869,6,2,4380,Mouse
510879463,1084218853,9,868,6,2,4380,Mouse
402989213,1084218836,26,2131,6,1,375,Mouse
402989213,1084218836,26,2132,6,1,375,Mouse
402989213,1084218836,26,2130,6,1,375,Mouse
402989213,1084218836,26,2135,6,1,375,Mouse
3680939597,1084218814,9,57,6,2,1208,Mouse
402989213,1084218836,26,2136,6,1,375,Mouse
273521705,1084218831,9,887,6,2,3868,Mouse
402989213,1084218836,26,2133,6,1,375,Mouse
402989213,1084218836,26,2134,6,1,375,Mouse
1150322600,1084218815,26,295,6,2,235,Mouse
1150322600,1084218815,26,298,6,2,237,Mouse
1386457594,1084218797,3,154,6,2,608,Mouse
402989213,1084218836,26,2109,6,1,1319,Mouse
156868637,1084218755,9,311,6,2,169,Mouse
1844015043,1084218634,74,129,17,0,348,Mouse
44401818,1084218844,9,543,6,2,659,Mouse
1150322600,1084218815,26,293,6,2,175,Mouse
1843964742,1084218848,74,900,17,0,348,Mouse
402989213,1084218836,26,2117,6,1,1783,Mouse
402989213,1084218836,26,2115,6,1,1139,Mouse
402989213,1084218836,26,2116,6,1,977,Mouse
1150344045,1844015054,895,7,17,0,114,Mouse
402989213,1084218836,26,2119,6,1,673,Mouse
1084218827,808344774,329,74,17,0,116,Mouse
1119401885,1084218628,2017,534,6,2,4344,Mouse
1084220398,1084218843,9,110,17,0,185,Mouse
1844015074,1084218848,74,900,17,0,348,Mouse
1844015088,1084218848,74,690,17,0,348,Mouse
1844014887,1084218848,74,634,17,0,116,Mouse
402989213,1084218836,26,2113,6,1,2034,Mouse
273521705,1084218831,9,820,6,2,4380,Mouse
402989213,1084218836,26,2114,6,1,945,Mouse
1084220398,1084218843,9,111,17,0,185,Mouse
3680939597,1084218814,9,36,6,2,4080,Mouse
402989213,1084218836,26,2111,6,1,669,Mouse
3680939597,1084218814,9,37,6,2,4080,Mouse
402989213,1084218836,26,2112,6,1,669,Mouse
1082366742,1084218765,286,346,6,2,162,Mouse
10722026,1084218785,9,457,6,2,134,Mouse
10722026,1084218785,9,456,6,2,402,Mouse
44401818,1084218844,9,527,6,2,1112,Mouse
510879463,1084218853,9,830,6,2,1460,Mouse
510879463,1084218853,9,836,6,2,4380,Mouse
3680939563,1084218787,9,749,6,2,1073,Mouse
510879463,1084218853,9,837,6,2,1460,Mouse
1162812730,1084218860,9,405,6,2,4380,Mouse
1162812730,1084218860,9,404,6,2,1460,Mouse
1162812730,1084218860,9,403,6,2,4150,Mouse
1162812730,1084218860,9,402,6,2,4380,Mouse
10722026,1084218785,9,460,6,2,3055,Mouse
1162812730,1084218860,9,409,6,2,308,Mouse
1084220398,1084218875,9,12,17,0,548,Mouse
1162812730,1084218860,9,407,6,2,823,Mouse
10722026,1084218785,9,461,6,2,268,Mouse
1150344045,1844015054,897,7,17,0,120,Mouse
10722026,1084218785,9,446,6,2,134,Mouse
1844015043,1084218848,74,766,17,0,348,Mouse
10722026,1084218785,9,445,6,2,402,Mouse
10722026,1084218785,9,448,6,2,134,Mouse
513598220,1084218628,286,233,6,2,109,Mouse
281689305,1084218627,9,1380,6,1,4380,Mouse
1844014884,1084218760,74,457,17,0,116,Mouse
510879463,1084218853,9,822,6,2,4380,Mouse
510879463,1084218853,9,826,6,2,4380,Mouse
10722026,1084218785,9,455,6,2,3054,Mouse
1084220398,1084218843,9,133,17,0,185,Mouse
10722026,1084218785,9,450,6,2,268,Mouse
1150322600,1084218640,26,434,6,2,292,Mouse
1844015059,1084218848,74,185,17,0,348,Mouse
513598220,1084218628,286,242,6,2,116,Mouse
1084220398,1084218777,9,171,17,0,146,Mouse
1084219134,1084218644,25,26,17,0,327,Mouse
1763102082,808344774,457,74,17,0,116,Mouse
1084220398,1084218777,9,173,17,0,95,Mouse
38324310,1084218760,9,339,6,2,634,Mouse
1084220398,1084218777,9,174,17,0,180,Mouse
1084220398,1084218777,9,179,17,0,180,Mouse
1844014938,1084218848,74,850,17,0,348,Mouse
26065598,1084218773,9,313,6,2,188,Mouse
1084220398,1084218777,9,178,17,0,266,Mouse
1150322468,1084218860,9,380,17,0,160,Mouse
1101339841,1084218773,3,839,17,0,48,Mouse
1511627650,1084218644,598,1626,6,1,219,Mouse
1844015075,1084218848,74,185,17,0,232,Mouse
1084220398,1084218859,9,76,17,0,390,Mouse
1844014986,1084218776,74,372,17,0,232,Mouse
278574412,1084218771,9,57,6,2,3053,Mouse
1421258413,1084218824,9,550,6,2,4344,Mouse
1844015043,1084218876,74,124,17,0,116,Mouse
1084220398,1084218777,9,184,17,0,153,Mouse
1150333349,1843956667,911,7,17,0,105,Mouse
1844015103,1084218634,74,129,17,0,348,Mouse
1084220398,1084218859,9,83,17,0,231,Mouse
38324310,1084218760,9,362,6,2,633,Mouse
319300131,1084218848,9,2048,6,1,3127,Mouse
319300131,1084218848,9,2049,6,1,2904,Mouse
1084220398,1084218628,9,131,17,0,412,Mouse
1844014887,1084218872,74,126,17,0,348,Mouse
1843964740,1084218634,74,129,17,0,348,Mouse
1084218853,1084169425,8,8,17,0,525,Mouse
1844015074,1084218848,74,971,17,0,348,Mouse
1150333297,1084218842,504,2,17,0,735,Mouse
155431610,1084218872,9,66,6,2,1072,Mouse
1084220398,1084218628,9,128,17,0,194,Mouse
1844015083,1084218634,74,129,17,0,348,Mouse
1084220398,1084218628,9,126,17,0,143,Mouse
1844015078,1084218848,74,344,17,0,348,Mouse
1084220398,1084218628,9,121,17,0,124,Mouse
1084220398,1084218628,9,122,17,0,333,Mouse
1084220398,1084218859,9,67,17,0,169,Mouse
1844015087,1084218776,74,372,17,0,116,Mouse
278574412,1084218771,9,87,6,2,2933,Mouse
278574434,1084218814,9,238,6,2,443,Mouse
278574434,1084218814,9,237,6,2,3573,Mouse
273521864,1084218831,9,819,6,2,2711,Mouse
1150322597,1084218843,26,134,6,2,238,Mouse
1150322597,1084218843,26,135,6,2,238,Mouse
1150322597,1084218843,26,136,6,2,238,Mouse
1150322597,1084218843,26,137,6,2,238,Mouse
1150322597,1084218843,26,131,6,2,238,Mouse
1150322597,1084218843,26,133,6,2,238,Mouse
1421258413,1084218824,9,500,6,2,678,Mouse
1150322597,1084218843,26,139,6,2,1445,Mouse
278574434,1084218814,9,241,6,2,2372,Mouse
278574434,1084218814,9,242,6,2,120,Mouse
1084220398,1084218755,9,334,17,0,188,Mouse
1084220398,1084218755,9,333,17,0,125,Mouse
1844015046,1084218827,74,329,17,0,116,Mouse
1084220398,1084218755,9,336,17,0,126,Mouse
1084220398,1084218755,9,335,17,0,177,Mouse
325909453,1084218805,9,131,17,0,215,Mouse
1084218666,1084218840,495,236,6,2,188,Mouse
1150322597,1084218843,26,128,6,2,4380,Mouse
1150322597,1084218843,26,129,6,2,238,Mouse
273521666,1084218649,9,48,6,2,120,Mouse
1421258413,1084218824,9,516,6,2,4344,Mouse
1150322597,1084218843,26,150,6,2,238,Mouse
1150322597,1084218843,26,151,6,2,238,Mouse
1119401885,1084218628,2030,543,6,2,4344,Mouse
1150322597,1084218843,26,156,6,2,238,Mouse
1084220398,1084218755,9,327,17,0,209,Mouse
1150322597,1084218843,26,157,6,2,238,Mouse
1150322597,1084218843,26,158,6,2,238,Mouse
1150322597,1084218843,26,159,6,2,238,Mouse
1150322597,1084218843,26,152,6,2,238,Mouse
1150323776,1844015049,97,7,17,0,226,Mouse
1150322597,1084218843,26,153,6,2,1465,Mouse
1150322597,1084218843,26,154,6,2,238,Mouse
1150322597,1084218843,26,155,6,2,238,Mouse
1150333971,1084218772,18,223,6,2,471,Mouse
1084219134,1084218770,25,26,17,0,300,Mouse
68551503,1084218835,9,87,17,0,176,Mouse
1704669457,1084218816,31,91,6,2,212,Mouse
1150333971,1084218772,18,221,6,2,471,Mouse
1150344045,1844015049,564,7,17,0,114,Mouse
323522822,1084218755,9,92,6,2,3147,Mouse
273521666,1084218649,9,59,6,2,3337,Mouse
273521666,1084218649,9,58,6,2,120,Mouse
1844015075,1084218625,74,485,17,0,116,Mouse
1150322597,1084218843,26,140,6,2,238,Mouse
273521666,1084218649,9,65,6,2,120,Mouse
273521666,1084218649,9,60,6,2,120,Mouse
1150322597,1084218843,26,145,6,2,238,Mouse
1150322597,1084218843,26,146,6,2,238,Mouse
1150322597,1084218843,26,147,6,2,238,Mouse
1150322597,1084218843,26,148,6,2,238,Mouse
325909453,1084218805,9,153,17,0,399,Mouse
1150322597,1084218843,26,141,6,2,238,Mouse
1150322597,1084218843,26,142,6,2,238,Mouse
1150323776,1844015049,96,7,17,0,607,Mouse
1150322597,1084218843,26,143,6,2,238,Mouse
1150322597,1084218843,26,144,6,2,238,Mouse
1150322597,1084218843,26,149,6,2,238,Mouse
1844014987,1084218848,74,690,17,0,348,Mouse
273521666,1084218649,9,66,6,2,120,Mouse
1253915593,1084218841,3,261,6,2,313,Mouse
1150344045,1844015054,1010,7,17,0,114,Mouse
1084218638,1084169425,8,8,17,0,565,Mouse
273521666,1084218649,9,69,6,2,120,Mouse
1844015089,1084218657,74,430,17,0,116,Mouse
425921382,1084218654,9,573,6,2,120,Mouse
1150322600,1084218640,26,393,6,2,292,Mouse
1150322600,1084218640,26,394,6,2,292,Mouse
475319307,1084218835,9,87,17,0,141,Mouse
1084220398,1084218755,9,40,17,0,126,Mouse
281689296,1084218872,9,529,6,2,603,Mouse
1150322468,1084218777,9,974,17,0,163,Mouse
1844015044,1084218657,74,430,17,0,116,Mouse
425921382,1084218654,9,560,6,2,120,Mouse
425921382,1084218654,9,562,6,2,120,Mouse
425921382,1084218654,9,561,6,2,120,Mouse
1844015079,1084218634,74,129,17,0,348,Mouse
1150322596,1084218815,26,491,6,2,226,Mouse
281689296,1084218872,9,543,6,2,402,Mouse
1150322596,1084218815,26,494,6,2,235,Mouse
1150322596,1084218815,26,493,6,2,236,Mouse
3678579792,1084218848,9,1135,6,1,4356,Mouse
1844015040,1084218636,74,153,17,0,116,Mouse
1844014987,1084218848,74,634,17,0,348,Mouse
3678579792,1084218848,9,1138,6,1,4356,Mouse
3678579734,1084218848,9,1405,6,1,4356,Mouse
3678579734,1084218848,9,1406,6,1,4356,Mouse
1150344045,1844015054,278,7,17,0,114,Mouse
1150344045,1844015053,950,7,17,0,114,Mouse
1150344045,1844015054,145,7,17,0,114,Mouse
2564064091,1084218868,3,80,6,2,882,Mouse
2484426137,1084218631,9,1305,6,1,262,Mouse
2484426137,1084218631,9,1308,6,1,262,Mouse
1150344045,1844015055,403,7,17,0,120,Mouse
425921382,1084218654,9,595,6,2,120,Mouse
2484426137,1084218631,9,1307,6,1,262,Mouse
2484426137,1084218631,9,1306,6,1,1536,Mouse
1844015103,1084218848,74,766,17,0,232,Mouse
1150322468,1084218760,9,585,17,0,108,Mouse
1084668446,1084218832,9,1938,6,1,2009,Mouse
1162812850,1084218860,47,199,6,2,146,Mouse
1084668446,1084218832,9,1939,6,1,837,Mouse
1084668446,1084218832,9,1936,6,1,4344,Mouse
2484426137,1084218631,9,1300,6,1,262,Mouse
1084668446,1084218832,9,1941,6,1,4344,Mouse
164475100,1084218824,9,820,6,2,3276,Mouse
3678579734,1084218848,9,1412,6,1,4356,Mouse
3678579734,1084218848,9,1413,6,1,4356,Mouse
1084668446,1084218832,9,1940,6,1,894,Mouse
1150322468,1084218760,9,583,17,0,58,Mouse
1119401885,1084218628,1989,353,6,2,4344,Mouse
483708343,1084218835,9,87,17,0,467,Mouse
1150344045,1844015053,953,7,17,0,120,Mouse
310887557,1084218787,9,188,6,2,1273,Mouse
273521899,1084218785,9,430,6,2,312,Mouse
425921382,1084218654,9,586,6,2,120,Mouse
1084220398,1084218755,9,70,17,0,416,Mouse
1084220398,1084218755,9,71,17,0,250,Mouse
1844014986,1084218848,74,185,17,0,348,Mouse
1150322468,1084218760,9,576,17,0,289,Mouse
164475100,1084218824,9,818,6,2,3276,Mouse
273521899,1084218785,9,429,6,2,3149,Mouse
164475100,1084218824,9,819,6,2,3276,Mouse
42000191,1084218879,47,42,6,2,146,Mouse
1150322468,1084218760,9,578,17,0,148,Mouse
368587785,1084218844,97,310,6,2,2139,Mouse
1162812730,1084218860,9,397,6,2,4380,Mouse
1084220398,1084218755,9,69,17,0,150,Mouse
3636931736,1084218848,9,1658,6,1,425,Mouse
1084668446,1084218832,9,1935,6,1,4344,Mouse
1162812730,1084218860,9,399,6,2,4380,Mouse
273521899,1084218785,9,425,6,2,270,Mouse
1162812730,1084218860,9,398,6,2,1160,Mouse
1150344045,1844015054,147,7,17,0,120,Mouse
1150322468,1084218777,9,984,17,0,180,Mouse
1150322468,1084218777,9,983,17,0,266,Mouse
3680939563,1084218789,9,6,6,2,1111,Mouse
1844015100,1084218848,74,634,17,0,232,Mouse
1101352479,1084218773,9,88,6,2,4380,Mouse
1150322600,1084218864,26,526,6,2,238,Mouse
1844014937,1084218848,74,344,17,0,348,Mouse
1150322600,1084218640,26,353,6,2,4349,Mouse
1150322600,1084218864,26,525,6,2,238,Mouse
1119401885,1084218628,2054,579,6,2,4344,Mouse
1150322600,1084218864,26,528,6,2,238,Mouse
1150322600,1084218864,26,527,6,2,238,Mouse
1383190042,1084218787,616,468,6,2,3109,Mouse
1150322600,1084218864,26,529,6,2,3840,Mouse
1084218787,808344774,26,25,17,0,600,Mouse
1084219134,1084218837,25,26,17,0,600,Mouse
273521899,1084218785,9,410,6,2,3148,Mouse
42607380,1084218624,9,43,6,2,3508,Mouse
42607380,1084218624,9,44,6,2,3508,Mouse
159645875,1084218768,9,299,6,2,4380,Mouse
42607380,1084218624,9,45,6,2,19,Mouse
1150344045,1844015054,273,7,17,0,114,Mouse
42607380,1084218624,9,46,6,2,19,Mouse
42607380,1084218624,9,42,6,2,19,Mouse
281689297,1084218872,9,313,6,2,4288,Mouse
273521899,1084218785,9,407,6,2,120,Mouse
42607380,1084218624,9,38,6,2,19,Mouse
3682335700,1084218835,9,57,6,2,213,Mouse
1150344045,1844015049,569,7,17,0,120,Mouse
1084220398,1084218827,9,11,17,0,80,Mouse
293756906,1084218656,9,1930,6,1,3053,Mouse
293756906,1084218656,9,1932,6,1,513,Mouse
425921382,1084218654,9,555,6,2,120,Mouse
425921382,1084218654,9,554,6,2,1157,Mouse
1084220398,1084218771,9,11,17,0,157,Mouse
310887637,1084218787,9,69,6,2,85,Mouse
1084220398,1084218625,9,588,17,0,205,Mouse
293756906,1084218656,9,1947,6,1,1637,Mouse
26065476,1084218773,9,394,6,2,1946,Mouse
1844015040,1084218636,74,167,17,0,116,Mouse
1150344045,1844015054,275,7,17,0,120,Mouse
1150344045,1844015054,1017,7,17,0,120,Mouse
26065476,1084218773,9,393,6,2,3163,Mouse
273521864,1084218831,9,797,6,2,3182,Mouse
425921382,1084218654,9,557,6,2,120,Mouse
425921382,1084218654,9,556,6,2,120,Mouse
425921382,1084218654,9,559,6,2,120,Mouse
1150344045,1844015054,92,7,17,0,114,Mouse
425921382,1084218654,9,558,6,2,120,Mouse
1084220398,1084218827,9,40,17,0,122,Mouse
1119401885,1084218628,1990,393,6,2,4344,Mouse
1162812850,1084218860,47,167,6,2,146,Mouse
1844015080,1084218872,74,126,17,0,116,Mouse
3682335700,1084218835,9,88,6,2,213,Mouse
1150322462,1084218649,25,26,17,0,300,Mouse
1162812850,1084218860,47,166,6,2,146,Mouse
281689296,1084218872,9,525,6,2,603,Mouse
3682335700,1084218835,9,89,6,2,2920,Mouse
1843964740,1763102082,74,457,17,0,116,Mouse
281689296,1084218872,9,526,6,2,603,Mouse
3682335700,1084218835,9,86,6,2,214,Mouse
281689296,1084218872,9,527,6,2,402,Mouse
3682335700,1084218835,9,87,6,2,1477,Mouse
1162812850,1084218860,47,168,6,2,146,Mouse
39321188,1084218860,9,357,6,2,4380,Mouse
293756906,1084218656,9,1958,6,1,720,Mouse
42607380,1084218624,9,54,6,2,19,Mouse
1150344045,1844015054,1018,7,17,0,114,Mouse
42607380,1084218624,9,56,6,2,19,Mouse
42607380,1084218624,9,57,6,2,19,Mouse
273521864,1084218831,9,787,6,2,120,Mouse
1150344045,1844015054,91,7,17,0,120,Mouse
293756906,1084218656,9,1953,6,1,120,Mouse
1150344045,1844015049,305,7,17,0,120,Mouse
1084220398,1084218625,9,593,17,0,218,Mouse
293756906,1084218656,9,1954,6,1,3065,Mouse
31233500,1084218846,9,534,6,2,4140,Mouse
